Address,City,State,Zip,AUTO_UNIQUE_ID_2019-08-19_glenpark_address_set_2,Source,UpdatedGeocoding,TimeTaken,TransactionId,Version,ErrorMessage,Latitude,Longitude,MatchType,MatchedLocationType,FeatureMatchingResultType,InterpolationType,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,GeocodeQualityType,FeatureMatchingHierarchy,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,FeatureMatchingResultTypeTieBreakingNotes,TieHandlingStrategyType,RegionSize,RegionSizeUnits,naaccrQualCode,naaccrQualType
16TH ST & PERALTA ST,Oakland,CA,,1858,USCGeocoder,1,31.3634,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
5200 DESMOND ST,Oakland,CA,,1859,USCGeocoder,1,62.4963,,4.1,,37.8361267589251,-122.252765999344,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1754.7591168317,Meters,03,StreetSegmentInterpolation
2400 COLE ST,Oakland,CA,,1860,USCGeocoder,1,62.4966,,4.1,,37.7750451458515,-122.198670926348,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3790.27665342158,Meters,03,StreetSegmentInterpolation
4000 MERA ST,Oakland,CA,,1861,USCGeocoder,1,187.4958,,4.1,,37.7788987,-122.2133948,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2400 RANSOM AV,Oakland,CA,,1862,USCGeocoder,1,187.4737,,4.1,,37.7842953,-122.2102782,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
6500 MOKELUMNE AV,Oakland,CA,,1863,USCGeocoder,1,218.7864,,4.1,,37.7769278,-122.1735527,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
800 LONGRIDGE RD,Oakland,CA,,1864,USCGeocoder,1,187.3392,,4.1,,37.8096173,-122.237016,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
2700 MACARTHUR BLVD,Oakland,CA,,1865,USCGeocoder,1,187.5,,4.1,,37.798842,-122.2095383,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
9500 PEACH ST,Oakland,CA,,1866,USCGeocoder,1,62.4991,,4.1,,37.7510394516364,-122.162372111585,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3996.88382390374,Meters,03,StreetSegmentInterpolation
1400 5TH ST,Oakland,CA,,1867,USCGeocoder,1,93.7489,,4.1,,37.803905787523,-122.294110873708,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2653.44129272271,Meters,03,StreetSegmentInterpolation
5200 SHATTUCK AV,Oakland,CA,,1868,USCGeocoder,1,78.122,,4.1,,37.8395739879143,-122.264388990995,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,544.954045962077,Meters,03,StreetSegmentInterpolation
GALINDO ST & HARRINGTON AV,Oakland,CA,,1869,USCGeocoder,1,31.2547,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
600 63RD ST,Oakland,CA,,1870,USCGeocoder,1,62.6075,,4.1,,37.8488501201889,-122.265726424113,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,6183.49382426636,Meters,03,StreetSegmentInterpolation
200 OAK ST,Oakland,CA,,1871,USCGeocoder,1,78.0322,,4.1,,37.7927653398756,-122.267965071572,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1926.6254667975,Meters,03,StreetSegmentInterpolation
5100 PARKRIDGE DR,Oakland,CA,,1872,USCGeocoder,1,234.4109,,4.1,,37.7890754,-122.1465228,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
E 16TH ST & 28TH AV,Oakland,CA,,1873,USCGeocoder,1,31.2399,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
26TH ST & MYRTLE ST,Oakland,CA,,1874,USCGeocoder,1,31.2563,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1600 40TH AV,Oakland,CA,,1875,USCGeocoder,1,265.6213,,4.1,,37.7751567,-122.2166123,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1500 MITCHELL ST,Oakland,CA,,1876,USCGeocoder,1,203.1266,,4.1,,37.7811256,-122.2297598,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
11900 SKYLINE BLVD,Oakland,CA,,1877,USCGeocoder,1,203.126,,4.1,,37.799646,-122.1700393,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1100 MCKINLEY AV,Oakland,CA,,1878,USCGeocoder,1,93.859,,4.1,,37.8036989393449,-122.238537988618,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1380.62291156361,Meters,03,StreetSegmentInterpolation
3300 BONA ST,Oakland,CA,,1879,USCGeocoder,1,187.4739,,4.1,,37.790514,-122.2137586,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1100 E 23RD ST,Oakland,CA,,1880,USCGeocoder,1,109.3735,,4.1,,37.797338885799,-122.240503223088,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2519.53921489324,Meters,03,StreetSegmentInterpolation
2600 BROADWAY,Oakland,CA,,1881,USCGeocoder,1,62.4906,,4.1,,37.8148207510983,-122.264624267019,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2149.82531372737,Meters,03,StreetSegmentInterpolation
9500 THERMAL ST,Oakland,CA,,1882,USCGeocoder,1,187.5013,,4.1,,37.752765,-122.1588012,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4200 KNOLL AV,Oakland,CA,,1883,USCGeocoder,1,312.5428,,4.1,,37.7873832,-122.179738,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
13TH ST & ALICE ST,Oakland,CA,,1884,USCGeocoder,1,31.1108,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1600 CAMPBELL ST,Oakland,CA,,1885,USCGeocoder,1,31.3725,,4.1,,37.8133052475196,-122.294125829227,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2111.16212543566,Meters,03,StreetSegmentInterpolation
BROCKHURST ST & SAN PABLO AV,Oakland,CA,,1886,USCGeocoder,1,31.1348,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
6100 LAIRD AV,Oakland,CA,,1887,USCGeocoder,1,187.4995,,4.1,,37.7774345,-122.1805069,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
1700 GOSS ST,Oakland,CA,,1888,USCGeocoder,1,78.1105,,4.1,,37.8078056110414,-122.302132055129,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2948.11508485302,Meters,03,StreetSegmentInterpolation
47TH ST & TELEGRAPH AV,Oakland,CA,,1889,USCGeocoder,1,31.2319,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
8700 SENECA ST,Oakland,CA,,1890,USCGeocoder,1,46.8742,,4.1,,37.7595563263935,-122.160123276173,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,23347.4556017527,Meters,03,StreetSegmentInterpolation
2100 19TH AV,Oakland,CA,,1891,USCGeocoder,1,218.7263,,4.1,,37.7914085016316,-122.236096265142,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2430.41780819558,Meters,03,StreetSegmentInterpolation
37TH ST & WEST ST,Oakland,CA,,1892,USCGeocoder,1,15.6013,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2500 78TH AV,Oakland,CA,,1893,USCGeocoder,1,218.6846,,4.1,,37.7634191,-122.1735182,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
9400 DUNBAR DR,Oakland,CA,,1894,USCGeocoder,1,125.0225,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
1100 25TH AV,Oakland,CA,,1895,USCGeocoder,1,125.002,,4.1,,37.7797950584724,-122.235941681908,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,1119.39592938218,Meters,03,StreetSegmentInterpolation
3000 LINDEN ST,Oakland,CA,,1896,USCGeocoder,1,31.2516,,4.1,,37.8215018926304,-122.279424634437,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,4381.93323690398,Meters,03,StreetSegmentInterpolation
85TH AV & B ST,Oakland,CA,,1897,USCGeocoder,1,31.2786,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
4000 SAN JUAN ST,Oakland,CA,,1898,USCGeocoder,1,171.9122,,4.1,,37.778343,-122.2141856,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,Parcel,97.3372781065089,AddressPoint,FeatureClassBased,,,1,,ReturnAll,0,Meters,00,AddressPoint
4TH AV & INTERNATIONAL BLVD,Oakland,CA,,1899,USCGeocoder,1,15.6594,,4.1,,37.7710887807485,-122.224976664539,Relaxed;Soundex,LOCATION_TYPE_STREET_ADDRESS,Success,ArealInterpolation,ArealInterpolationGeometricCentroid,City,50,CityCentroid,FeatureClassBased,,,1,,ReturnAll,206369070.265232,Meters,11,CityCentroid
2800 73RD AV,Oakland,CA,,1900,USCGeocoder,1,77.9758,,4.1,,37.769101271419,-122.171944089304,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,3190.24307163293,Meters,03,StreetSegmentInterpolation
4400 GILBERT ST,Oakland,CA,,1901,USCGeocoder,1,46.8725,,4.1,,37.8320286268564,-122.251362400954,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2581.40000752918,Meters,03,StreetSegmentInterpolation
700 E 20TH ST,Oakland,CA,,1902,USCGeocoder,1,140.6684,,4.1,,37.7982620435912,-122.246611214813,Relaxed,LOCATION_TYPE_STREET_ADDRESS,Success,LinearInterpolation,LinearInterpolationAddressRange,StreetSegment,96.0059171597633,AddressRangeInterpolation,FeatureClassBased,,,1,,ReturnAll,2586.77469618991,Meters,03,StreetSegmentInterpolation
