Address,City,State,Zip
ABBEY ST & PENNIMAN AV,Oakland,CA,
45/ADE,Oakland,CA,
900 PANORAMIC WY,Oakland,CA,
35TH AV & WILLIS CT,Oakland,CA,
SPECIAL ASSIGNMENT DIST ONE,Oakland,CA,
529A 42ND ST,Oakland,CA,
9500 E STREET,Oakland,CA,
AUBURN AV & MYSTIC ST,Oakland,CA,
COLLE/AL,Oakland,CA,
CALIFORNIA ST & SILVERWOOD AV,Oakland,CA,
CASTELLO ST & FRUITVALE AV,Oakland,CA,
CATRON DR & NOVELDA DR,Oakland,CA,
1500 163 ST,Oakland,CA,
2000 SAN ANTONIO AV,Oakland,CA,
3100 BLK E14TH ST,Oakland,CA,
4900 UNIVERSITY,Oakland,CA,
ELWOOD AV & JEAN ST,Oakland,CA,
BT 17 AND 21,Oakland,CA,
2100 HIGH STREET,Oakland,CA,
23RD ST SACRAMENTO CA,Oakland,CA,
10900 STONE MASON CT.,Oakland,CA,
AREA ONE DIRECTIVE PATROL,Oakland,CA,
ELVESSA ST,Oakland,CA,
GUNN DRIVE AND SHEPPARDS CANYON,Oakland,CA,
CALDECOTT LN & NB TUNNEL CONN RD,Oakland,CA,
0 HILLSIDE AV,Oakland,CA,
35TH AVE & LYNDE ST,Oakland,CA,
1500 61ST AV,Oakland,CA,
2800 25TH AVE,Oakland,CA,
100 MCKENNON PLACE,Oakland,CA,
ADELINE/SHATTUCK,Oakland,CA,
101/MACARTHUR,Oakland,CA,
65TH ST & HOLLIS ST,Oakland,CA,
2500 61 AVE,Oakland,CA,
FV BART,Oakland,CA,
WALKING DOWNTOWN,Oakland,CA,
600 BRUSH ST,Oakland,CA,
2200 WEST GRAND AVE,Oakland,CA,
5400 BLK YGNACIO AVE,Oakland,CA,
CANYON VIEW LN & WILDING LN,Oakland,CA,
7300 EDGEWATER AV,Oakland,CA,
770B 22ND ST,Oakland,CA,
3900 LONETREE WAY,Oakland,CA,
1300 62ND ST,Oakland,CA,
600 BANCROFT AV,Oakland,CA,
1000 DERBY AV,Oakland,CA,
455B JACKSON ST,Oakland,CA,
WILLIAMS/RASHIDA MOHAMMED,Oakland,CA,
E 27THE ST & 22ND AV,Oakland,CA,
PIPPIN ST & PRUNE ST,Oakland,CA,
HEGENBERGER RD & EDGEWATER DR,Oakland,CA,
WEST GRAND & SAN PABLO AV,Oakland,CA,
8000 RUDSDALE,Oakland,CA,
1100 78TH AVE,Oakland,CA,
4700 PROCTOR AVE,Oakland,CA,
8500 E,Oakland,CA,
1500 46TH AV,Oakland,CA,
5400 TRASK AV,Oakland,CA,
COLLEGE AVE AND CLIFTON ST,Oakland,CA,
100 LINDA AV,Oakland,CA,
300 EUCLID AVE,Oakland,CA,
AREA 2 - DIRECTED PATROL,Oakland,CA,
SAN LEANDRO BART,Oakland,CA,
W GRAND/SP,Oakland,CA,
ADELINE/MLK,Oakland,CA,
27400 HESPERIAN BL,Oakland,CA,
35TH ST & MARTIN LUTHER KING J,Oakland,CA,
REDWOOD/I580,Oakland,CA,
1100 62ND AVE,Oakland,CA,
53RD ST & WEST ST,Oakland,CA,
2600 38TH AVE,Oakland,CA,
3800 SEMINARY AV,Oakland,CA,
ANDERSON AV & REINHARDT DR,Oakland,CA,
6200 AVENAL AVE,Oakland,CA,
1400 BRUSH ST,Oakland,CA,
2300 64TH AVE,Oakland,CA,
SOUTH PARK/GRIZZLY PEAK,Oakland,CA,
4800 LUSK,Oakland,CA,
5000 BLK MARTIN LUTHER KING JR WAY,Oakland,CA,
92ND/ELLINGTON WY,Oakland,CA,
BOWDEN/LAKESHORE,Oakland,CA,
E 36TH ST & BEAUMONT AV,Oakland,CA,
1000 65,Oakland,CA,
1699M W GRAND AV,Oakland,CA,
27400 HESPARIAN,Oakland,CA,
OAKLAND EMERYVILLE BORDER,Oakland,CA,
4500 MALCOLM AV,Oakland,CA,
AQUARIUS WY & BROADWAY TER,Oakland,CA,
ABERFOIL AV & LOCHARD ST,Oakland,CA,
2400 BURLINGTON ST.,Oakland,CA,
1600 1&2 FILBERT ST,Oakland,CA,
87TH/E,Oakland,CA,
84TH/C ST,Oakland,CA,
SB S13 CONN & WB S24,Oakland,CA,
9400 94 AV,Oakland,CA,
3100 68TH AV,Oakland,CA,
2500 MACARTHUR BLVD.,Oakland,CA,
E 12TH ST & E 8TH ST,Oakland,CA,
HANLY RD & OAKMORE PL,Oakland,CA,
2800 BLK OF PERALTA,Oakland,CA,
CREIGHTON WY & VAN CLEAVE WY,Oakland,CA,
3000 PATRRIDGE AVE,Oakland,CA,
3200 SUTTER ST,Oakland,CA,
1800 TELEGRAPH AVE,Oakland,CA,
9000 BURR ST.,Oakland,CA,
HOWARD AV & OAKLAND AV,Oakland,CA,
HAVENSCOURT & BANCROFT,Oakland,CA,
JULIA ST & PROCTOR AV,Oakland,CA,
BOULEVARD WY & WARFIELD AV,Oakland,CA,
3900 VAN MOURIK AVE,Oakland,CA,
3100 7TH ST,Oakland,CA,
BROADWAY/GRAND,Oakland,CA,
MELROSE AV & YGNACIO AV,Oakland,CA,
BROOKDALE AV & MAVIS ST,Oakland,CA,
11900 SP,Oakland,CA,
BFO2,Oakland,CA,
49TH ST & CORONADO AV,Oakland,CA,
CAPISTRONO,Oakland,CA,
CROCKETT PL & JOAQUIN MILLER RD,Oakland,CA,
3500 KANSAS STREET,Oakland,CA,
7200 BANKCROFT,Oakland,CA,
2800 75TH AVE,Oakland,CA,
5300 FOOTHILL BANCROFT AVE,Oakland,CA,
81000 81ST AVE,Oakland,CA,
4100 RETTIG PL,Oakland,CA,
200 MONTGOMERY ST,Oakland,CA,
WB HARRISON OFFRP ST & SANTA CLARA AV,Oakland,CA,
DIRECT PAT,Oakland,CA,
17TH ST & 18TH ST,Oakland,CA,
E 11TH ST & E 12TH ST,Oakland,CA,
17TH ST & MARTIN LUTHER KING J,Oakland,CA,
DIRECTIVE PATROL D4,Oakland,CA,
22ND AV & SAN ANTONIO WY,Oakland,CA,
ETTIE ST & MOSS LN,Oakland,CA,
69TH & LION WY,Oakland,CA,
9TH AV & LOOMIS CT,Oakland,CA,
200 W MAC ARTHUR BL,Oakland,CA,
HOLL/40TH,Oakland,CA,
5/INTERNATIONAL,Oakland,CA,
HARRISON/ W MACARTHUR,Oakland,CA,
6248A BROMLEY AV,Oakland,CA,
3800 ENOS AVE,Oakland,CA,
2100 SHATTUCK,Oakland,CA,
I880 & CENTRAL,Oakland,CA,
BROADWAY AND 13TH ST,Oakland,CA,
40TH ST & HOLLIS ST,Oakland,CA,
LAKESHORE & MAC ARTHUR BLVD,Oakland,CA,
9800 D,Oakland,CA,
8400 PLYMOUTH AV,Oakland,CA,
3400 LAKE SHORE AV,Oakland,CA,
400 LAGUNITAS AVE #106,Oakland,CA,
2800 CHAMPION ST,Oakland,CA,
7600 HANSON DR.,Oakland,CA,
9600 EDES AVE,Oakland,CA,
1300 BAYVIEW AV,Oakland,CA,
800 86TH AV,Oakland,CA,
NB 7TH OFFRP ST & FRONTAGE RD,Oakland,CA,
820J POPLAR CT,Oakland,CA,
19TH & RASHIDA MOHAMMED,Oakland,CA,
4100 INTERNATINAL BLVD,Oakland,CA,
1600 165TH AVE,Oakland,CA,
EB I580 & MARLOW DR,Oakland,CA,
2600 67TH AVE,Oakland,CA,
4300 REDDING ST,Oakland,CA,
1400 FRONTAGE,Oakland,CA,
DWNTOWN AREA,Oakland,CA,
1300 BRAODWAY,Oakland,CA,
1100 ADDISON,Oakland,CA,
3000 CLAREMONT AV,Oakland,CA,
1400 MYRTLE ST.,Oakland,CA,
5700 MANILA AV,Oakland,CA,
800 MILTON AVE,Oakland,CA,
47/ADE,Oakland,CA,
45TH AVE & INTERNATIONAL BLVD,Oakland,CA,
1000 37TH AV,Oakland,CA,
2900 11TH AV,Oakland,CA,
ELYSIAN FIELDS DR & ROYAL OAK RD,Oakland,CA,
0 EMBARCADERO AV,Oakland,CA,
ALVARADO RD & SILER PL,Oakland,CA,
2400 BLK OF WEBSTER,Oakland,CA,
1400 S MAIN,Oakland,CA,
WELL FARE OFFICER,Oakland,CA,
2300 JEFFERSON AV,Oakland,CA,
9900 99TH AVE,Oakland,CA,
45TH ST & LAWTON AVE,Oakland,CA,
100 EMBARCADERO EAST,Oakland,CA,
700 8TH ST,Oakland,CA,
1700 86TH AVE,Oakland,CA,
8100 S COLISEUM,Oakland,CA,
1800 101ST AVE,Oakland,CA,
W. GRAND AMD TELEGRAPH,Oakland,CA,
200 CASTRO ST,Oakland,CA,
1300 DERBY,Oakland,CA,
10700 PERALTA OAKS DR,Oakland,CA,
1700 BLK MACARTHUR BLVD,Oakland,CA,
MCMILLAN AV & OCEAN VIEW DR,Oakland,CA,
8300 GOLF LINKS,Oakland,CA,
MANDALAY RD & WILDING LN,Oakland,CA,
EMERY/40TH,Oakland,CA,
MACARTHUR AND GRAND AV,Oakland,CA,
2000 GRIZZLY PEAK BLVD,Oakland,CA,
4800 MOWRY,Oakland,CA,
WEST EMBARCADARO,Oakland,CA,
1000 21 ST,Oakland,CA,
1200 FRANQUETTE,Oakland,CA,
8000 GREENLY DR.,Oakland,CA,
100 KIRKHAM ST,Oakland,CA,
2100 SAN PABLO AVE,Oakland,CA,
4300 HOWARD,Oakland,CA,
4000 CAPISTRANO DR,Oakland,CA,
3700 39TH AVE,Oakland,CA,
SPECIAL ASSIGN BT 12Y,Oakland,CA,
2600 BLK 98TH AVE,Oakland,CA,
7200 SNELL ST,Oakland,CA,
4300 LOMA VISTA AVE,Oakland,CA,
3000 E.9TH STREET,Oakland,CA,
1800 101TH AV,Oakland,CA,
81ST AVE & B ST,Oakland,CA,
1100 WAKE AV,Oakland,CA,
0 MASONIC PL,Oakland,CA,
HEGENBERGER RD HWY 880,Oakland,CA,
47TH & ADELINE,Oakland,CA,
700 CALDWELL RD,Oakland,CA,
2100 65TH AVE,Oakland,CA,
2000 87TH AVE,Oakland,CA,
KINGSLAND AV & VIRGINIA AV,Oakland,CA,
1100 41ST,Oakland,CA,
LOWRY RD & SUN VALLEY DR,Oakland,CA,
UNK. LOCATION,Oakland,CA,
GRAND VIEW DR & SCHOONER HILL,Oakland,CA,
0 NORTH,Oakland,CA,
"DISTRICT 1,2,3",Oakland,CA,
CALMAR AV & CARLSTON AV,Oakland,CA,
GRAND/LAKESHORE,Oakland,CA,
3400 E.12TH ST,Oakland,CA,
6500 BRANN ST,Oakland,CA,
STANFORD AVE,Oakland,CA,
800 BROOKSIDE DRIVE,Oakland,CA,
10500 SAN LEANDRO ST,Oakland,CA,
2400 89,Oakland,CA,
500 105TH AVE,Oakland,CA,
1200 37TH AVE,Oakland,CA,
GRAND AV & OAKLAND AV,Oakland,CA,
400 BLK 12TH ST.,Oakland,CA,
1000 45 ST,Oakland,CA,
3300 BLK BROOKDALE AVE,Oakland,CA,
AYALA AV & MCAULEY ST,Oakland,CA,
1000 11TH AV,Oakland,CA,
741A 54TH ST,Oakland,CA,
58TH ST & HERMANN ST,Oakland,CA,
600 ARIMO AVENUE,Oakland,CA,
3400 1&2 MORRISON AV,Oakland,CA,
800 FALLON ST,Oakland,CA,
200 28TH ST.,Oakland,CA,
ELVERTON DR & THORNDALE DR,Oakland,CA,
2600 WILBUR ST,Oakland,CA,
BEAT 27/28,Oakland,CA,
6600 BRAUN ST,Oakland,CA,
6150A OUTLOOK AV,Oakland,CA,
5200 HOLLIS,Oakland,CA,
INTERNATIONAL CORRIDER,Oakland,CA,
2000 WILLOW ST,Oakland,CA,
3400 LINDEN,Oakland,CA,
14TH AV@E 20TH ST,Oakland,CA,
MERLIN CT & SCOTIA AV,Oakland,CA,
1100 86TH AVE,Oakland,CA,
6200 BOULDER LANE,Oakland,CA,
200 FRANK OGAWA PLAZA,Oakland,CA,
5800 TRASK,Oakland,CA,
LAKE MERRIT,Oakland,CA,
HAVENCOURT BLVD & INTERNATIONAL BLVD,Oakland,CA,
0 JEWELL CT,Oakland,CA,
SUTER ST & VIOLA ST,Oakland,CA,
4200 ADE,Oakland,CA,
2100 SEMINARY AVE,Oakland,CA,
1700 SAUSAL,Oakland,CA,
5000 SAN LEANDRO ST,Oakland,CA,
6000 BAYVIEW,Oakland,CA,
5TH & TOWNSEND,Oakland,CA,
FV/CORRIDOR DIRECTED PATROL,Oakland,CA,
6000 CLAREMONT,Oakland,CA,
3100 E 23RD ST,Oakland,CA,
SPECIAL ASSIGM,Oakland,CA,
3000 BLK ADELINE ST,Oakland,CA,
98TH AV INTERNATIONAL BLVD,Oakland,CA,
INTERNANTIONAL CORRIDOR,Oakland,CA,
1900 14TH AVE,Oakland,CA,
5600 LOS ANGELES ST,Oakland,CA,
1400 S. MAIN ST,Oakland,CA,
1100 48TH AV,Oakland,CA,
600 105TH AV,Oakland,CA,
700 JEROLD,Oakland,CA,
5900 BAGSHOTTE DR,Oakland,CA,
700 PINE,Oakland,CA,
3100 LOUISE ST,Oakland,CA,
1400 24TH AVE,Oakland,CA,
HAVENSCOURT BLVD,Oakland,CA,
500 98TH AVE,Oakland,CA,
5400 FOOTHIL BL,Oakland,CA,
8900 RIDGEMOOR RD,Oakland,CA,
40TH ST CORRIDR,Oakland,CA,
9900 SANTA MONICA BLVD,Oakland,CA,
3100 RICHMOND BLVD,Oakland,CA,
RICHMOND MEMORIAL AUDITORIUM,Oakland,CA,
6700 EXETER DR,Oakland,CA,
9500 STERNS AV,Oakland,CA,
6200 ROCKYPOINT WAY,Oakland,CA,
DIRECTED PATROL AREA3,Oakland,CA,
4600 CLAREWOOD,Oakland,CA,
1200 42ND ST,Oakland,CA,
OAK HILL RD & SAINT ANDREWS RD,Oakland,CA,
1000 BAYVIEW,Oakland,CA,
2400 GRANDA VISTA AV,Oakland,CA,
BT 34,Oakland,CA,
COLLEGE AREA,Oakland,CA,
2400 94TH AVE,Oakland,CA,
10300 E,Oakland,CA,
800 BLOCK OF 71ST AVE,Oakland,CA,
HIGH/BAN,Oakland,CA,
40TH/HARTON,Oakland,CA,
2600 66 AVE,Oakland,CA,
BEST AV & VIRGINIA AV,Oakland,CA,
CLEMENS RD & LEIMERT PL,Oakland,CA,
1800 E 38TH ST,Oakland,CA,
3700 1&2 HARRISON ST,Oakland,CA,
1100 51ST AV,Oakland,CA,
2A27 DISTRICT 4,Oakland,CA,
300 105TH AVE,Oakland,CA,
2300 HUGHES AVE,Oakland,CA,
66TH ST & VALLEJO ST,Oakland,CA,
300 PORTLAND AVE,Oakland,CA,
500 FALLON ST,Oakland,CA,
MONAN ST & ZIEGLER AV,Oakland,CA,
4700 KELLER AV,Oakland,CA,
7100 EXETER DR,Oakland,CA,
15TH/POPLAR,Oakland,CA,
0 FAIRVIEW AV,Oakland,CA,
11TH AV & E 8TH ST,Oakland,CA,
6100 BLK CAMDEN AVE,Oakland,CA,
14TH/E 15,Oakland,CA,
4400 MACARTHUR BOULEVARD,Oakland,CA,
PRINCE & TELE,Oakland,CA,
36TH & FRUITVALE,Oakland,CA,
1600 72ND AVE,Oakland,CA,
DIMOND/MACARTHUR,Oakland,CA,
E 8TH ST & 5TH AV,Oakland,CA,
I580/238,Oakland,CA,
15400 FOOTHILL BLVD,Oakland,CA,
5700 IVANHOE RD,Oakland,CA,
ARMANINO CT & COLLEGE AV,Oakland,CA,
7890-,Oakland,CA,
2400 86TH,Oakland,CA,
2200 65TH AVE,Oakland,CA,
HUNTER AV & HUNTER CT,Oakland,CA,
3000 20TH AVE,Oakland,CA,
I880/GILMAN,Oakland,CA,
WB S24 & WB TUNNEL ONRP RD,Oakland,CA,
DISTRICT 3 ON INTL,Oakland,CA,
38TH & AQUA VISTA,Oakland,CA,
DURANT AV & STRATFORD AV,Oakland,CA,
10200 BYRON AV,Oakland,CA,
1000 PORTRERO AVE,Oakland,CA,
BRAEMAR RD & BRENTWOOD RD,Oakland,CA,
IRO 3268 GRAND AV,Oakland,CA,
6000 CHABOLYN TERRACE,Oakland,CA,
3400 DIMOND AVE,Oakland,CA,
SB ASHBY OFFRP AV & EB I80,Oakland,CA,
HARBORD DR & MORRILL CT,Oakland,CA,
1600 76TH AV,Oakland,CA,
9900 MACARTHUR BLVD& WELCOME INN MOTEL,Oakland,CA,
6900 KRAUSE AVE,Oakland,CA,
2200 E20TH ST,Oakland,CA,
2200 82ND AVE,Oakland,CA,
2100 VALLEY ST,Oakland,CA,
1000 65TH AV,Oakland,CA,
6300 LAIRD AV,Oakland,CA,
37TH & SAN PABLO,Oakland,CA,
7600 SAN LEANDRO ST,Oakland,CA,
PINEWOOD RD & RUTHLAND RD,Oakland,CA,
14TH,Oakland,CA,
53RD AV & E 12TH ST,Oakland,CA,
900 E. 11TH STREET,Oakland,CA,
6900 FOOTHILL STE 100,Oakland,CA,
1600 SUNNYDALE AV,Oakland,CA,
64TH AV & FENHAM ST,Oakland,CA,
1300 13TH AV,Oakland,CA,
2400 WOOD ST,Oakland,CA,
2600 ALICIA ST,Oakland,CA,
OAKLAND HILLS,Oakland,CA,
SPECIAL ASSGNMNT,Oakland,CA,
10200 BANCROFT AV,Oakland,CA,
6900 LION W,Oakland,CA,
100 SANTA CLARA AVE.,Oakland,CA,
1100 47TH AV,Oakland,CA,
7900 CLAREMONT AV,Oakland,CA,
TEXAS CITY,Oakland,CA,
8400 HILLSIDE,Oakland,CA,
2100 47TH AVE,Oakland,CA,
1500 INDEPENDENCE WY,Oakland,CA,
4184D PIEDMONT AV,Oakland,CA,
3900 SP,Oakland,CA,
WB I580 CONN & EB S24,Oakland,CA,
3900 ROBLEY TER,Oakland,CA,
1500 68TH AVE,Oakland,CA,
MACARTHUR AND FRUITVALE,Oakland,CA,
700 KINGSTON AVE,Oakland,CA,
DUI ENFORCEMENT DIST 4/5,Oakland,CA,
5400 GRIZZLY PEAK BLVD,Oakland,CA,
2500 VALDEZ,Oakland,CA,
80TH AV & BANCROFT,Oakland,CA,
300 THOMAS BERKELEY WAY,Oakland,CA,
2800 MODESTO AVE,Oakland,CA,
INTERNATIONAL COORIDOR,Oakland,CA,
ALCATRAZ/COLLEGE,Oakland,CA,
77TH AV / RUDSDALE AV,Oakland,CA,
11400 GOLF LINKS ROAD,Oakland,CA,
800 5TH ST,Oakland,CA,
8000 CLAREMONT AV,Oakland,CA,
LESSER ST & MALAT ST,Oakland,CA,
800 BLK CLAY ST,Oakland,CA,
1400 89TH AVE,Oakland,CA,
4200 ADELINE,Oakland,CA,
400 BURMA RD,Oakland,CA,
2300 E.20TH ST,Oakland,CA,
300 1&2 PORTLAND AV,Oakland,CA,
EDGEWATER AND HEGENBER RD,Oakland,CA,
2L17 DIRECTIVE PATROL,Oakland,CA,
5800 E16TH ST,Oakland,CA,
0 ORINDA WY,Oakland,CA,
3700 SAN PABLO,Oakland,CA,
1400 81ST AVE,Oakland,CA,
1100 89TH AVE,Oakland,CA,
4400 LINCOLN AV,Oakland,CA,
2300 WOOLSEY ST,Oakland,CA,
1900 E 31ST ST,Oakland,CA,
768A 40TH ST,Oakland,CA,
6900 HALLIDAY AVE,Oakland,CA,
2000 40TH AVE,Oakland,CA,
300 LESTER AVE,Oakland,CA,
ASHBY/SAC,Oakland,CA,
78TH/NEY,Oakland,CA,
0 EARHART RD,Oakland,CA,
4100 LATIMER,Oakland,CA,
4900 SHATTUCK AVE,Oakland,CA,
2400 1&2 WARNER AV,Oakland,CA,
ELDERBERRY DR & GIRVIN DR,Oakland,CA,
100 HARRISON ST,Oakland,CA,
7TH AV & EMBARCADERO,Oakland,CA,
5500 FLORENCE TER,Oakland,CA,
BEAL AV & WALNUT ST,Oakland,CA,
2300 35TH AVE,Oakland,CA,
1000 22ND AVE,Oakland,CA,
2700 HASTE,Oakland,CA,
2700 E C REEMS CT,Oakland,CA,
6700 HILLMONT DR,Oakland,CA,
2500 90TH AVE,Oakland,CA,
1200 2ND ST,Oakland,CA,
100 MAIDEN LANE,Oakland,CA,
2300 FRUITVALE AVE.,Oakland,CA,
13TH ST & WEST ST,Oakland,CA,
BURK ST & LAGUNITAS AV,Oakland,CA,
WB KELLER ONRP AV & MOUNTAIN BLVD,Oakland,CA,
1200 E34TH,Oakland,CA,
6200 LOWELL,Oakland,CA,
DIRECTED PATROL INTERNATIONAL,Oakland,CA,
300 THOMAS L BERKLEY WAY,Oakland,CA,
0 PACIFIC AV,Oakland,CA,
CLEVELAND AVE AND PARK BLVD,Oakland,CA,
9400 EDES AVE,Oakland,CA,
HANSOM DR & PHAETON DR,Oakland,CA,
1900 HARDER RD,Oakland,CA,
EL CARMELO CIR & MONTEREY BLVD,Oakland,CA,
11TH/FRONTAGE,Oakland,CA,
E 11TH ST/ 23RD AV,Oakland,CA,
SEQUOYAH VIEW CT & SEQUOYAH VIEW DR,Oakland,CA,
EB I580 & EB MACARTHUR OFFRP BL,Oakland,CA,
2A03 DIRECT PATROL,Oakland,CA,
DOWNTOWN SPECIAL ENFORCEMENT,Oakland,CA,
I 580 OFFRP & WB MACARTHUR OFFRP BL,Oakland,CA,
2400 LAKESHORE AV,Oakland,CA,
6900 COLISEUM WAY,Oakland,CA,
BIRDSALL AV & ROBERTS AV,Oakland,CA,
2900 CAL,Oakland,CA,
1100 52ND AV,Oakland,CA,
CAMERON AV & DINGLEY ST,Oakland,CA,
FERNWOOD DR & MOUNTAIN BLVD,Oakland,CA,
REDWOOD RD,Oakland,CA,
1700 20TH AVE,Oakland,CA,
INTERNATION CORRIDOR,Oakland,CA,
CHAMBERS DR & RIDGEWOOD DR,Oakland,CA,
2100 LAKESHORE AVE,Oakland,CA,
INDIAN WY & WOODHAVEN WY,Oakland,CA,
HILLTOP CRES & STARK KNOLL PL,Oakland,CA,
96TH AVE & INTERNATIONAL BLVD,Oakland,CA,
DARIEN AV & ST ELMO DR,Oakland,CA,
4600 ADELINE,Oakland,CA,
1100 C ST,Oakland,CA,
WB HARRISON ONRP ST & EB MACARTHUR ONRP BL,Oakland,CA,
900 47TH ST,Oakland,CA,
E 38TH ST & BRIGHTON AV,Oakland,CA,
400 STANION ST,Oakland,CA,
LAKESHORE AV & MAC ARTHUR BLVD,Oakland,CA,
LAS AROMAS & MOUNTAIN GATE WY,Oakland,CA,
ADDISON ST & SPAULDING AV,Oakland,CA,
AUBURN AV & HARWOOD AV,Oakland,CA,
0 SHADOW MOUNTAIN,Oakland,CA,
1300 32ND AV,Oakland,CA,
400 LAKEPARK,Oakland,CA,
800 FRANKLIN STREET,Oakland,CA,
CAMPUS DR & VIEW CREST DR,Oakland,CA,
2500 WEST 10TH ST,Oakland,CA,
8000 BALDWIN ST,Oakland,CA,
GRIZZLY PEAK BLVD & SOUTH,Oakland,CA,
400 40TH AVE,Oakland,CA,
1300 FRUITVALE AVE,Oakland,CA,
7000 BANCROFT AVE,Oakland,CA,
100 40TH ST WY,Oakland,CA,
5800 BANCROFT AVE,Oakland,CA,
1000 45TH,Oakland,CA,
GRAND VIEW DR & LIVE OAK RD,Oakland,CA,
WERNER CT & WOODMINSTER LN,Oakland,CA,
200 BLK TUNIS ROAD,Oakland,CA,
1600 72 AVE,Oakland,CA,
4400 SHEL,Oakland,CA,
300 E. 15TH ST,Oakland,CA,
DIRECTED PAT DWTN,Oakland,CA,
800 E17TH ST,Oakland,CA,
2200 LINCOLN AV,Oakland,CA,
CALDECOTT LN & NB S13 CONN,Oakland,CA,
7700 1&2 MACARTHUR BLVD,Oakland,CA,
TEL/BANC,Oakland,CA,
300 CASWELL ST,Oakland,CA,
MAC CORRIDOR DIST 5,Oakland,CA,
2300 BLK OF VALDEZ ST,Oakland,CA,
INDEPENDENT RD & COLISEUM WY,Oakland,CA,
NB 7TH ONRP ST & NB I880,Oakland,CA,
1000 ANNERLEY RD,Oakland,CA,
CHINATOWN,Oakland,CA,
COTTON ST & SB DENNISON OFFRP ST,Oakland,CA,
6400 ADELINE,Oakland,CA,
547A 66TH ST,Oakland,CA,
7700 SURREY LANE,Oakland,CA,
ASPINWALL RD & GOULDIN RD,Oakland,CA,
1800 E25 ST,Oakland,CA,
I80E/POWELL,Oakland,CA,
400 LAGUNITAS AVE,Oakland,CA,
WB 35TH ONRP AV & WB I580,Oakland,CA,
WEST GRAND AND BROADWAY,Oakland,CA,
BUNA/MARITIME,Oakland,CA,
3100 DELAWARE ST,Oakland,CA,
3300 NICOL ST,Oakland,CA,
4100 TELEGRAPH AVE,Oakland,CA,
DIRECTED PATROL AREA 3,Oakland,CA,
TEL CORR,Oakland,CA,
BFO 1,Oakland,CA,
10500 TAMARISK DR,Oakland,CA,
40TH TEL COORD,Oakland,CA,
3400 RUBIN DR,Oakland,CA,
INTL & FH CORRIDORS,Oakland,CA,
HOME PL E & MCKINLEY AV,Oakland,CA,
200 SANTA SUSANA,Oakland,CA,
801A CAMPBELL VILLAGE CT,Oakland,CA,
400 WEST GRAND AVE,Oakland,CA,
300 RIDGE WAY,Oakland,CA,
2700 BLK 74TH AVE,Oakland,CA,
2300 E. 21ST ST,Oakland,CA,
PIEDMONT AREA,Oakland,CA,
ROYAL ST & SAN LEANDRO AVE,Oakland,CA,
247E E 18TH ST,Oakland,CA,
3800 BROADWAY AVE,Oakland,CA,
NB I880 & WINTON,Oakland,CA,
7400 HILLSIDE DR,Oakland,CA,
ESTATES DR & JOHNSTON DR,Oakland,CA,
10300 SAN PABLO,Oakland,CA,
2100 FRUITVALE AVE,Oakland,CA,
900 DURANT,Oakland,CA,
4200 HIGHKNOLL DR,Oakland,CA,
CENTRAL AV & HIGH ST,Oakland,CA,
ARLINGTON AV & GASKILL ST,Oakland,CA,
FAIRLANE DR & MOUNTAIN BLVD,Oakland,CA,
BT 23,Oakland,CA,
0 CAMELFORD CT,Oakland,CA,
INTL BLVD,Oakland,CA,
WHEELER ST & WOOLSEY ST,Oakland,CA,
12700 SKYLINE BLVD,Oakland,CA,
ISLETON AVE AND EL VERANO ST,Oakland,CA,
800 69 AVE,Oakland,CA,
71ST AV & E 14TH ST,Oakland,CA,
94TH AVE BIRCH ST,Oakland,CA,
3200 68TH AV,Oakland,CA,
926A 83RD AV,Oakland,CA,
1300 31ST AVE,Oakland,CA,
34TH AND TELEGRAPH,Oakland,CA,
2300 EAST,Oakland,CA,
2200 BLK VALLEY ST,Oakland,CA,
MOUNTAIN BLVD & NB MOUNTAIN OFFRP BL,Oakland,CA,
65TH ST & DANA ST,Oakland,CA,
EVERETT AV & LA CRESTA AV,Oakland,CA,
4200 ADELINE ST,Oakland,CA,
ESTATES DR & PERSHING DR,Oakland,CA,
4700 DAVENPORT AVE,Oakland,CA,
4000 MARTIN LUTHER KING JR WAY,Oakland,CA,
1100 KIRKHAM WAY,Oakland,CA,
0 DORIS PL,Oakland,CA,
CLEVELAND AV & HADDON RD,Oakland,CA,
22300 SOUTH GARDEN,Oakland,CA,
9900 98,Oakland,CA,
E 38TH ST & ELSTON AV,Oakland,CA,
28TH AVE AND INTERNATIONAL BLVD,Oakland,CA,
1135B 65TH AV,Oakland,CA,
COLISEUM WY & NB HIGH OFFRP ST,Oakland,CA,
DIRECTED PATROL FV/MAC,Oakland,CA,
FRANK OAGAWA,Oakland,CA,
0 1&2 NORMAN LN,Oakland,CA,
DIRECTED PATROL BT27,Oakland,CA,
6300 HILLEGASS AV,Oakland,CA,
SKYLINE AND GRASS VALLEY,Oakland,CA,
1400 45TH AVE,Oakland,CA,
85TH AV & WORTH ST,Oakland,CA,
BANCROFT AV & VICTORIA CT,Oakland,CA,
1700 100TH AVE.,Oakland,CA,
MONTEREY BLVD & NORTON AV,Oakland,CA,
TAC 1 FOR 977,Oakland,CA,
1700 99TH AVE,Oakland,CA,
2800 BONA ST,Oakland,CA,
DIRECTED PATROL ALL UNITS,Oakland,CA,
5600 COLLEGE AVE,Oakland,CA,
800 3RD ST,Oakland,CA,
BT 17 DIRECTED PATROL,Oakland,CA,
