Address,City,State,Zip
3900 FRUITVALE AV,Oakland,CA,
8500 BIRCH ST,Oakland,CA,
500 COLORADOS DR,Oakland,CA,
7600 ARTHUR ST,Oakland,CA,
16TH ST & MANDELA PKWY,Oakland,CA,
3300 WISCONSIN ST,Oakland,CA,
SIMMONS ST & WYMAN ST,Oakland,CA,
1400 E 12TH ST,Oakland,CA,
6100 RIDGEMONT DR,Oakland,CA,
4600 REINHARDT DR,Oakland,CA,
3300 KANSAS ST,Oakland,CA,
8400 BALDWIN ST,Oakland,CA,
81ST AV & PLYMOUTH ST,Oakland,CA,
3800 BAYO ST,Oakland,CA,
4100 MONTGOMERY ST,Oakland,CA,
12600 SKYLINE BLVD,Oakland,CA,
EDES AV & ENTERPRISE WY,Oakland,CA,
5900 VALLEJO ST,Oakland,CA,
9300 EMPIRE RD,Oakland,CA,
8600 MOUNTAIN BLVD,Oakland,CA,
1300 49TH AV,Oakland,CA,
1300 78TH AV,Oakland,CA,
2600 COLE ST,Oakland,CA,
100 E 16TH ST,Oakland,CA,
2100 E 30TH ST,Oakland,CA,
COOLIDGE AV & LYNDE ST,Oakland,CA,
3000 PARTRIDGE AV,Oakland,CA,
400 5TH ST,Oakland,CA,
6100 BROOKSIDE AV,Oakland,CA,
4100 MOUNTAIN VIEW AV,Oakland,CA,
HARRINGTON AV & SANTA RITA ST,Oakland,CA,
500 5TH ST,Oakland,CA,
3600 COOLIDGE AV,Oakland,CA,
MARTIN LUTHER KING JR WY & WEST ST,Oakland,CA,
2100 40TH AV,Oakland,CA,
1100 53RD ST,Oakland,CA,
1400 6TH AV,Oakland,CA,
10800 APRICOT ST,Oakland,CA,
4900 STACEY ST,Oakland,CA,
5000 TRASK ST,Oakland,CA,
3300 SARAZEN AV,Oakland,CA,
MACARTHUR BLVD & MAYBELLE AV,Oakland,CA,
3100 64TH AV,Oakland,CA,
E 12TH ST & 26TH AV,Oakland,CA,
4400 CAMDEN ST,Oakland,CA,
1400 41ST AV,Oakland,CA,
2400 MAGNOLIA ST,Oakland,CA,
9TH ST & JEFFERSON ST,Oakland,CA,
2ND ST & JEFFERSON ST,Oakland,CA,
4600 EDGEWOOD AV,Oakland,CA,
3700 LYON AV,Oakland,CA,
7900 PHAETON DR,Oakland,CA,
5900 MONADNOCK WY,Oakland,CA,
E 12TH ST & 1ST AV,Oakland,CA,
9300 BIRCH ST,Oakland,CA,
2800 MONTANA ST,Oakland,CA,
6000 MAURITANIA AV,Oakland,CA,
94TH AV & WALNUT ST,Oakland,CA,
FRUITVALE AV & NICOL AV,Oakland,CA,
2100 COURTLAND AV,Oakland,CA,
2400 PALM VILLA CT,Oakland,CA,
1300 E 18TH ST,Oakland,CA,
ALAMEDA AV & FRUITVALE AV,Oakland,CA,
6100 TELEGRAPH AV,Oakland,CA,
6000 HERZOG ST,Oakland,CA,
7100 NORFOLK RD,Oakland,CA,
80TH AV & HOLLY ST,Oakland,CA,
8100 HOLLY ST,Oakland,CA,
900 MACARTHUR BLVD,Oakland,CA,
4300 MARTIN LUTHER KING JR WY,Oakland,CA,
2800 CHELSEA DR,Oakland,CA,
CHESTNUT ST & W GRAND AV,Oakland,CA,
94TH AV & CHERRY ST,Oakland,CA,
400 ADAMS ST,Oakland,CA,
WB I580 & WB SEMINARY OFFRP AV,Oakland,CA,
6100 MAURITANIA AV,Oakland,CA,
4000 OAKMORE RD,Oakland,CA,
2100 88TH AV,Oakland,CA,
10800 ESTEPA DR,Oakland,CA,
1400 E 38TH ST,Oakland,CA,
3600 BROWN AV,Oakland,CA,
4400 FLEMING AV,Oakland,CA,
DELMONT AV & HILLMONT DR,Oakland,CA,
3700 WEBSTER ST,Oakland,CA,
4600 BENEVIDES AV,Oakland,CA,
3700 MANILA AV,Oakland,CA,
5300 BRYANT AV,Oakland,CA,
53RD ST & SAN PABLO AV,Oakland,CA,
EB I580 & MACARTHUR BLVD,Oakland,CA,
13200 CLAIREPOINTE WY,Oakland,CA,
BAY PL & VERNON ST,Oakland,CA,
400 WICKSON AV,Oakland,CA,
1600 E 31ST ST,Oakland,CA,
8TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
2400 11TH AV,Oakland,CA,
4700 REINHARDT DR,Oakland,CA,
71ST AV & SPENCER ST,Oakland,CA,
2100 WOODBINE AV,Oakland,CA,
3800 FOREST HILL AV,Oakland,CA,
1900 101ST AV,Oakland,CA,
3900 CANON AV,Oakland,CA,
1900 CASTRO ST,Oakland,CA,
3300 SAN LEANDRO ST,Oakland,CA,
1400 69TH AV,Oakland,CA,
1300 58TH AV,Oakland,CA,
5200 GOLDEN GATE AV,Oakland,CA,
19TH ST & MARKET ST,Oakland,CA,
9900 PLYMOUTH ST,Oakland,CA,
1200 E 18TH ST,Oakland,CA,
90TH AV & CHERRY ST,Oakland,CA,
7800 OAKPORT ST,Oakland,CA,
E 12TH ST & 46TH AV,Oakland,CA,
2800 TRUMAN AV,Oakland,CA,
6900 MORKEN ST,Oakland,CA,
EVERETT AV & PARK BLVD,Oakland,CA,
1500 89TH AV,Oakland,CA,
ASHBROOK CT & FRUITVALE AV,Oakland,CA,
1300 14TH ST,Oakland,CA,
800 27TH AV,Oakland,CA,
1600 104TH AV,Oakland,CA,
5400 FAIRFAX AV,Oakland,CA,
1700 24TH ST,Oakland,CA,
3700 HOWE ST,Oakland,CA,
1900 108TH AV,Oakland,CA,
1100 7TH AV,Oakland,CA,
FOREST ST & LOCKSLEY AV,Oakland,CA,
3900 RANDOLPH AV,Oakland,CA,
SENECA ST & THERMAL ST,Oakland,CA,
4200 SANTA RITA ST,Oakland,CA,
BROADWAY & SB I880,Oakland,CA,
2300 WAVERLY ST,Oakland,CA,
5800 PRESLEY WY,Oakland,CA,
6900 PINEHAVEN RD,Oakland,CA,
2300 11TH AV,Oakland,CA,
1100 MAGNOLIA ST,Oakland,CA,
38TH ST & WEBSTER ST,Oakland,CA,
200 GHORMLEY AV,Oakland,CA,
8TH ST & WOOD ST,Oakland,CA,
5600 E 17TH ST,Oakland,CA,
77TH AV & RUDSDALE ST,Oakland,CA,
35TH AV & HARPER ST,Oakland,CA,
9900 EDES AV,Oakland,CA,
1800 FILBERT ST,Oakland,CA,
5900 AVENAL AV,Oakland,CA,
4000 E 16TH ST,Oakland,CA,
56TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
53RD ST & SHATTUCK AV,Oakland,CA,
3300 E 23RD ST,Oakland,CA,
10000 VOLTAIRE AV,Oakland,CA,
8400 D ST,Oakland,CA,
2200 E 32ND ST,Oakland,CA,
4200 GREGORY ST,Oakland,CA,
5200 LAWTON AV,Oakland,CA,
2200 IVY DR,Oakland,CA,
2600 MAGNOLIA ST,Oakland,CA,
78TH AV & GARFIELD AV,Oakland,CA,
0 CARY CT,Oakland,CA,
3400 HARPER ST,Oakland,CA,
800 E 20TH ST,Oakland,CA,
8800 B ST,Oakland,CA,
1400 MOUNTAIN BLVD,Oakland,CA,
1100 KIRKHAM WY,Oakland,CA,
FOOTHILL BLVD & ROSEDALE AV,Oakland,CA,
3200 MILLSVIEW AV,Oakland,CA,
800 PROSPECT AV,Oakland,CA,
2200 109TH AV,Oakland,CA,
2600 MAXWELL AV,Oakland,CA,
6100 S ROCKRIDGE BLVD,Oakland,CA,
13400 CAMPUS DR,Oakland,CA,
2800 MAGNOLIA ST,Oakland,CA,
11100 NOVELDA DR,Oakland,CA,
2000 E 27TH ST,Oakland,CA,
700 32ND ST,Oakland,CA,
2000 26TH AV,Oakland,CA,
4900 WEBSTER ST,Oakland,CA,
100 15TH ST,Oakland,CA,
6600 HEARTWOOD DR,Oakland,CA,
3700 ENOS AV,Oakland,CA,
3200 GUIDO ST,Oakland,CA,
67TH AV & FOOTHILL BLVD,Oakland,CA,
2000 DRAKE DR,Oakland,CA,
7700 HILLMONT DR,Oakland,CA,
5000 YGNACIO AV,Oakland,CA,
1500 34TH ST,Oakland,CA,
1200 7TH AV,Oakland,CA,
3400 MALCOLM AV,Oakland,CA,
DAVIS ST & HUMBOLDT AV,Oakland,CA,
2000 99TH AV,Oakland,CA,
64TH AV & AVENAL AV,Oakland,CA,
E 10TH ST & FRUITVALE AV,Oakland,CA,
8500 THERMAL ST,Oakland,CA,
3400 MARTIN LUTHER KING JR WY,Oakland,CA,
2800 HELEN ST,Oakland,CA,
E 28TH ST & PARK BLVD,Oakland,CA,
4500 WEST ST,Oakland,CA,
8000 CREST AV,Oakland,CA,
8000 COACH DR,Oakland,CA,
35TH AV & REDDING ST,Oakland,CA,
ALAMEDA AV & HIGH ST,Oakland,CA,
200 FOSTER AV,Oakland,CA,
3300 MAGNOLIA ST,Oakland,CA,
3800 LOMA VISTA AV,Oakland,CA,
4100 39TH AV,Oakland,CA,
0 LINDEN ST,Oakland,CA,
6800 MOKELUMNE AV,Oakland,CA,
9400 BURR ST,Oakland,CA,
17TH AV & E 21ST ST,Oakland,CA,
1300 E 34TH ST,Oakland,CA,
2800 RAWSON ST,Oakland,CA,
38TH ST & SHAFTER AV,Oakland,CA,
FRUITVALE AV & SB I880,Oakland,CA,
500 EL DORADO AV,Oakland,CA,
200 30TH ST,Oakland,CA,
10600 RUSSETT ST,Oakland,CA,
48TH AV & BANCROFT AV,Oakland,CA,
2700 MYRTLE ST,Oakland,CA,
2300 MIDDLE HARBOR RD,Oakland,CA,
7700 CREST AV,Oakland,CA,
2700 MONTICELLO AV,Oakland,CA,
2200 39TH AV,Oakland,CA,
2000 E 23RD ST,Oakland,CA,
5400 BRANN ST,Oakland,CA,
6800 LEONA CREEK DR,Oakland,CA,
E 12TH ST & 44TH AV,Oakland,CA,
104TH AV & BIRCH ST,Oakland,CA,
CAPISTRANO DR & EL PASEO DR,Oakland,CA,
2200 CURTIS ST,Oakland,CA,
700 21ST ST,Oakland,CA,
ELYSIAN FIELDS DR & GOLF LINKS RD,Oakland,CA,
3000 DELAWARE ST,Oakland,CA,
2400 14TH AV,Oakland,CA,
61ST AV & BANCROFT AV,Oakland,CA,
9200 E ST,Oakland,CA,
4TH ST & WASHINGTON ST,Oakland,CA,
6000 MORSE DR,Oakland,CA,
1400 SUNSHINE CT,Oakland,CA,
4700 VIRGINIA AV,Oakland,CA,
700 E 17TH ST,Oakland,CA,
2800 61ST AV,Oakland,CA,
800 MARTIN LUTHER KING JR WY,Oakland,CA,
FLORA ST & HAVENSCOURT BLVD,Oakland,CA,
68TH AV & OUTLOOK AV,Oakland,CA,
8300 DOWLING ST,Oakland,CA,
DAVIS ST & PRENTISS PL,Oakland,CA,
500 WELDON AV,Oakland,CA,
6100 BUENA VISTA AV,Oakland,CA,
6TH ST & WEBSTER ST,Oakland,CA,
41ST ST & MARTIN LUTHER KING JR WY,Oakland,CA,
1900 IRVING AV,Oakland,CA,
13TH AV & E 28TH ST,Oakland,CA,
0 MARLOW DR,Oakland,CA,
1000 FILBERT ST,Oakland,CA,
2100 11TH AV,Oakland,CA,
7900 EDGEWATER DR,Oakland,CA,
200 SANTA ROSA AV,Oakland,CA,
900 MOORPARK AV,Oakland,CA,
4900 FAIRFAX AV,Oakland,CA,
E 15TH ST & 20TH AV,Oakland,CA,
1000 E 19TH ST,Oakland,CA,
4700 DAISY ST,Oakland,CA,
43RD ST & LINDEN ST,Oakland,CA,
107TH AV & MACARTHUR BLVD,Oakland,CA,
900 52ND ST,Oakland,CA,
5200 HARBORD DR,Oakland,CA,
500 46TH ST,Oakland,CA,
14TH ST & MYRTLE ST,Oakland,CA,
4700 STACEY ST,Oakland,CA,
3300 35TH AV,Oakland,CA,
2200 POPLAR ST,Oakland,CA,
8500 OLIVE ST,Oakland,CA,
E 17TH ST & 34TH AV,Oakland,CA,
8000 BROADWAY TER,Oakland,CA,
28TH ST & MANDELA PKWY,Oakland,CA,
8900 SAN LEANDRO ST,Oakland,CA,
3400 38TH AV,Oakland,CA,
10900 APRICOT ST,Oakland,CA,
800 E 12TH ST,Oakland,CA,
3400 BRUNELL DR,Oakland,CA,
1000 E 22ND ST,Oakland,CA,
5300 HILLEN DR,Oakland,CA,
6300 BROOKSIDE AV,Oakland,CA,
ARDLEY AV & MACARTHUR BLVD,Oakland,CA,
8200 BALDWIN ST,Oakland,CA,
2700 68TH AV,Oakland,CA,
2000 MAGELLAN DR,Oakland,CA,
800 MOORPARK AV,Oakland,CA,
4600 TULIP AV,Oakland,CA,
89TH AV & MACARTHUR BLVD,Oakland,CA,
1100 MANDELA PKWY,Oakland,CA,
9200 PLYMOUTH ST,Oakland,CA,
12TH ST & MADISON ST,Oakland,CA,
3000 MONTEREY BLVD,Oakland,CA,
90TH AV & SUNNYSIDE ST,Oakland,CA,
3300 MAPLE AV,Oakland,CA,
1900 HIGH ST,Oakland,CA,
4000 LINDEN ST,Oakland,CA,
9000 SENECA ST,Oakland,CA,
27TH AV & E 9TH ST,Oakland,CA,
2400 IVY DR,Oakland,CA,
2400 109TH AV,Oakland,CA,
2400 108TH AV,Oakland,CA,
2200 MIDDLE HARBOR RD,Oakland,CA,
24TH ST & NORTHGATE AV,Oakland,CA,
9000 B ST,Oakland,CA,
2900 WEBSTER ST,Oakland,CA,
15TH ST & WEST ST,Oakland,CA,
5200 E 10TH ST,Oakland,CA,
1000 AMITO AV,Oakland,CA,
5500 DOVER ST,Oakland,CA,
MOORPARK AV & PIPPIN ST,Oakland,CA,
5800 RACINE ST,Oakland,CA,
600 11TH ST,Oakland,CA,
1700 CLEMENS RD,Oakland,CA,
400 BURLWOOD AV,Oakland,CA,
E 12TH ST & DERBY AV,Oakland,CA,
77TH AV & HILLSIDE ST,Oakland,CA,
9600 BANCROFT AV,Oakland,CA,
2500 73RD AV,Oakland,CA,
3000 CARLSEN ST,Oakland,CA,
34TH AV & E 9TH ST,Oakland,CA,
400 HANOVER AV,Oakland,CA,
3RD ST & HARRISON ST,Oakland,CA,
12TH ST & LAKE MERRITT BLVD,Oakland,CA,
6700 EVERGREEN AV,Oakland,CA,
MCKINLEY AV & PARK BLVD,Oakland,CA,
17TH AV & FOOTHILL BLVD,Oakland,CA,
1300 34TH ST,Oakland,CA,
4000 COOLIDGE AV,Oakland,CA,
600 KENNEDY ST,Oakland,CA,
7000 HALLIDAY AV,Oakland,CA,
5400 ROBERTS AV,Oakland,CA,
E 15TH ST & 5TH AV,Oakland,CA,
1600 13TH AV,Oakland,CA,
5700 BANCROFT AV,Oakland,CA,
11TH ST & ALICE ST,Oakland,CA,
3200 DEERING ST,Oakland,CA,
6600 SIMSON ST,Oakland,CA,
2400 RAMPART ST,Oakland,CA,
ADELINE ST & MARKET ST,Oakland,CA,
500 11TH ST,Oakland,CA,
10400 DANTE AV,Oakland,CA,
1500 12TH AV,Oakland,CA,
8300 BIRCH ST,Oakland,CA,
300 JEFFERSON ST,Oakland,CA,
1100 EXCELSIOR AV,Oakland,CA,
2700 ALICIA ST,Oakland,CA,
500 ZORAH ST,Oakland,CA,
1800 MANDELA PKWY,Oakland,CA,
HILLMONT DR & SEMINARY AV,Oakland,CA,
35TH AV & PAXTON AV,Oakland,CA,
100 19TH ST,Oakland,CA,
1200 16TH AV,Oakland,CA,
1300 MAGNOLIA ST,Oakland,CA,
4400 HYACINTH AV,Oakland,CA,
103RD AV & BANCROFT AV,Oakland,CA,
3400 ETTIE ST,Oakland,CA,
38TH AV & ANGELO AV,Oakland,CA,
500 ALMANZA DR,Oakland,CA,
5800 ADELINE ST,Oakland,CA,
600 43RD ST,Oakland,CA,
13TH AV & E 18TH ST,Oakland,CA,
300 61ST ST,Oakland,CA,
1600 4TH AV,Oakland,CA,
1600 WILLOW ST,Oakland,CA,
600 65TH ST,Oakland,CA,
3900 PATTERSON AV,Oakland,CA,
7800 SANFORD ST,Oakland,CA,
34TH AV & GALINDO ST,Oakland,CA,
9200 PEACH ST,Oakland,CA,
82ND AV & NEY AV,Oakland,CA,
400 OAK ST,Oakland,CA,
84TH AV & MACARTHUR BLVD,Oakland,CA,
EDGEWATER DR & OAKPORT ST,Oakland,CA,
3600 RHODA AV,Oakland,CA,
66TH AV & LION WY,Oakland,CA,
1500 26TH AV,Oakland,CA,
500 CAPELL ST,Oakland,CA,
34TH ST & HELEN ST,Oakland,CA,
3700 REDDING ST,Oakland,CA,
1800 E 20TH ST,Oakland,CA,
900 E 11TH ST,Oakland,CA,
3100 WARD LN,Oakland,CA,
2000 18TH AV,Oakland,CA,
ALLENDALE AV & HIGH ST,Oakland,CA,
69TH AV & LUCILLE ST,Oakland,CA,
62ND ST & MARKET ST,Oakland,CA,
2000 PLEASANT VALLEY AV,Oakland,CA,
8200 A ST,Oakland,CA,
5000 DUBLIN AV,Oakland,CA,
4600 E 12TH ST,Oakland,CA,
9500 EMPIRE RD,Oakland,CA,
3100 MAXWELL AV,Oakland,CA,
10400 BANCROFT AV,Oakland,CA,
7000 SHIRLEY DR,Oakland,CA,
300 ATHOL AV,Oakland,CA,
2700 FRAZIER AV,Oakland,CA,
E 24TH ST & 25TH AV,Oakland,CA,
CARRINGTON ST & HIGH ST,Oakland,CA,
8700 DOWLING ST,Oakland,CA,
83RD AV & MACARTHUR BLVD,Oakland,CA,
60TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
600 COLORADOS DR,Oakland,CA,
E 20TH ST & 9TH AV,Oakland,CA,
800 35TH AV,Oakland,CA,
500 66TH AV,Oakland,CA,
700 59TH ST,Oakland,CA,
1000 E 8TH ST,Oakland,CA,
5700 SHATTUCK AV,Oakland,CA,
DISTRICT 5,Oakland,CA,
12TH ST & CHESTER ST,Oakland,CA,
1000 WARFIELD AV,Oakland,CA,
1200 MILLER AV,Oakland,CA,
700 FOOTHILL BLVD,Oakland,CA,
AVENAL AV & FOOTHILL BLVD,Oakland,CA,
800 KENNEDY ST,Oakland,CA,
900 E 22ND ST,Oakland,CA,
8700 B ST,Oakland,CA,
2700 99TH AV,Oakland,CA,
5000 DAISY ST,Oakland,CA,
3800 LYMAN RD,Oakland,CA,
2000 E 19TH ST,Oakland,CA,
0 HAMILTON PL,Oakland,CA,
7900 SANFORD ST,Oakland,CA,
6300 FAIRLANE DR,Oakland,CA,
3400 HOLLIS ST,Oakland,CA,
5800 MERRIEWOOD DR,Oakland,CA,
1400 42ND AV,Oakland,CA,
3500 OAK KNOLL BLVD,Oakland,CA,
6100 E 17TH ST,Oakland,CA,
6000 ASCOT DR,Oakland,CA,
5900 CHELTON DR,Oakland,CA,
2300 12TH AV,Oakland,CA,
6300 BROADWAY TER,Oakland,CA,
1200 HARRISON ST,Oakland,CA,
1000 BROOKWOOD RD,Oakland,CA,
3800 NEVIL ST,Oakland,CA,
300 CHESTER ST,Oakland,CA,
4200 MONTGOMERY ST,Oakland,CA,
600 4TH ST,Oakland,CA,
E 23RD ST & MITCHELL ST,Oakland,CA,
2600 IVY DR,Oakland,CA,
13000 BROOKPARK RD,Oakland,CA,
900 VILLAGE CIR,Oakland,CA,
3700 CARRINGTON ST,Oakland,CA,
7200 SKYLINE BLVD,Oakland,CA,
10TH AV & E 24TH ST,Oakland,CA,
4100 35TH AV,Oakland,CA,
2200 MAGNOLIA ST,Oakland,CA,
4300 EDGEWOOD AV,Oakland,CA,
64TH AV & BRANN ST,Oakland,CA,
7300 DEERWOOD AV,Oakland,CA,
700 HARRISON ST,Oakland,CA,
59TH ST & RACINE ST,Oakland,CA,
3500 38TH AV,Oakland,CA,
83RD AV & E ST,Oakland,CA,
3000 E 7TH ST,Oakland,CA,
10600 INTERNATIONAL BLVD,Oakland,CA,
9400 MOUNTAIN BLVD,Oakland,CA,
7400 RUDSDALE,Oakland,CA,
500 STONEFORD AV,Oakland,CA,
73RD AV & SPENCER ST,Oakland,CA,
400 98TH AV,Oakland,CA,
4100 LAGUNA AV,Oakland,CA,
2300 77TH AV,Oakland,CA,
600 ALVARADO RD,Oakland,CA,
10TH ST & ALICE ST,Oakland,CA,
4300 MONTGOMERY ST,Oakland,CA,
3000 MONTICELLO AV,Oakland,CA,
7000 WELD ST,Oakland,CA,
4700 GERANIUM PL,Oakland,CA,
3200 KANSAS ST,Oakland,CA,
52ND ST & DOVER ST,Oakland,CA,
3300 WEST ST,Oakland,CA,
2600 10TH AV,Oakland,CA,
3500 LAGUNA AV,Oakland,CA,
GRAY ST & HARRINGTON AV,Oakland,CA,
1300 CENTER ST,Oakland,CA,
CHAMPION ST & MONTANA ST,Oakland,CA,
200 WASHINGTON ST,Oakland,CA,
8800 BIRCH ST,Oakland,CA,
3200 WYMAN ST,Oakland,CA,
1600 VISTA ST,Oakland,CA,
10400 ROYAL OAK RD,Oakland,CA,
500 WATER ST,Oakland,CA,
700 WARFIELD AV,Oakland,CA,
5700 TRASK ST,Oakland,CA,
8200 OUTLOOK AV,Oakland,CA,
4000 FAIRWAY AV,Oakland,CA,
600 FAIRVIEW ST,Oakland,CA,
HEGENBERGER RD & LEET DR,Oakland,CA,
E 15TH ST & 2ND AV,Oakland,CA,
2700 BELLAIRE PL,Oakland,CA,
EMBARCADERO WEST & WASHINGTON ST,Oakland,CA,
100 VICENTE RD,Oakland,CA,
86TH AV & G ST,Oakland,CA,
4300 PARK BLVD,Oakland,CA,
2500 MASON ST,Oakland,CA,
3800 HUNTINGTON ST,Oakland,CA,
6600 SUNNYMERE AV,Oakland,CA,
6100 SAN PABLO AV,Oakland,CA,
3800 WISCONSIN ST,Oakland,CA,
19TH ST & JACKSON ST,Oakland,CA,
5900 MANCHESTER DR,Oakland,CA,
600 ALMANZA DR,Oakland,CA,
33RD ST & WEST ST,Oakland,CA,
1500 WELLINGTON ST,Oakland,CA,
73RD AV & RUDSDALE,Oakland,CA,
600 MONTCLAIR AV,Oakland,CA,
83RD AV & D ST,Oakland,CA,
88TH AV & D ST,Oakland,CA,
1500 55TH AV,Oakland,CA,
2000 PARK BLVD,Oakland,CA,
1500 16TH AV,Oakland,CA,
1400 MYRTLE ST,Oakland,CA,
MONTE VISTA AV & OAKLAND AV,Oakland,CA,
1100 10TH AV,Oakland,CA,
1100 101ST AV,Oakland,CA,
28TH ST & MARKET ST,Oakland,CA,
7500 RUDSDALE ST,Oakland,CA,
12TH AV & E 22ND ST,Oakland,CA,
4300 MACARTHUR BLVD,Oakland,CA,
1100 MARKET ST,Oakland,CA,
1100 16TH ST,Oakland,CA,
3300 LAGUNA WY,Oakland,CA,
3600 KINGSLEY ST,Oakland,CA,
5600 DENTON PL,Oakland,CA,
0 MAIDEN LN,Oakland,CA,
6100 RACINE ST,Oakland,CA,
90TH AV & DOWLING ST,Oakland,CA,
3100 HYDE ST,Oakland,CA,
7800 EDGEWATER DR,Oakland,CA,
2600 94TH AV,Oakland,CA,
85TH AV & ENTERPRISE WY,Oakland,CA,
BRIDGE AV & FOOTHILL BLVD,Oakland,CA,
26TH ST & CHESTNUT ST,Oakland,CA,
OAKLAND AV & PEARL ST,Oakland,CA,
2800 REGATTA ST,Oakland,CA,
76TH AV & HILLSIDE ST,Oakland,CA,
76TH AV & HAMILTON ST,Oakland,CA,
2600 CAMINO LENADA ST,Oakland,CA,
8200 GOLF LINKS RD,Oakland,CA,
8000 BANCROFT AV,Oakland,CA,
4700 EL CENTRO AV,Oakland,CA,
3200 HARRISON ST,Oakland,CA,
23RD AV & E 23RD ST,Oakland,CA,
MOUNTAIN BLVD & PARK BLVD,Oakland,CA,
2000 E 29TH ST,Oakland,CA,
101ST AV & PLYMOUTH ST,Oakland,CA,
4000 LAGUNA AV,Oakland,CA,
5100 PINECREST DR,Oakland,CA,
1700 MYRTLE ST,Oakland,CA,
2500 84TH AV,Oakland,CA,
2000 34TH AV,Oakland,CA,
4100 DICKSON CT,Oakland,CA,
1400 CHESTNUT ST,Oakland,CA,
23RD ST & HARRISON ST,Oakland,CA,
2800 E 23RD ST,Oakland,CA,
E 16TH ST & 24TH AV,Oakland,CA,
7000 PINEHAVEN RD,Oakland,CA,
3700 MAPLE AV,Oakland,CA,
2700 BARTLETT ST,Oakland,CA,
0 4TH ST,Oakland,CA,
0 ROSS CIR,Oakland,CA,
1600 12TH AV,Oakland,CA,
5400 PROCTOR AV,Oakland,CA,
2700 ARGYLE ST,Oakland,CA,
2200 21ST AV,Oakland,CA,
9700 BIRCH ST,Oakland,CA,
700 18TH ST,Oakland,CA,
8900 BURR ST,Oakland,CA,
2400 CASA CT,Oakland,CA,
COOLIDGE AV & PRENTISS ST,Oakland,CA,
1300 29TH AV,Oakland,CA,
7300 KRAUSE AV,Oakland,CA,
107TH AV & APRICOT ST,Oakland,CA,
5800 AVENAL AV,Oakland,CA,
2900 CHAPMAN ST,Oakland,CA,
62ND AV & BRANN ST,Oakland,CA,
6100 MEDAU PL,Oakland,CA,
15TH ST & MADISON ST,Oakland,CA,
9000 PLYMOUTH ST,Oakland,CA,
6000 MONADNOCK WY,Oakland,CA,
500 E 20TH ST,Oakland,CA,
57TH ST & VICENTE ST,Oakland,CA,
1500 5TH AV,Oakland,CA,
7500 HOLLY ST,Oakland,CA,
5800 MACARTHUR BLVD,Oakland,CA,
6100 SEMINARY AV,Oakland,CA,
3300 ELM ST,Oakland,CA,
600 36TH ST,Oakland,CA,
9200 F ST,Oakland,CA,
83RD AV & DOWLING ST,Oakland,CA,
MARKET ST & MILTON ST,Oakland,CA,
1800 WOODHAVEN WY,Oakland,CA,
1000 PINE ST,Oakland,CA,
HAYES ST & SEMINARY AV,Oakland,CA,
900 JACKSON ST,Oakland,CA,
47TH ST & MARTIN LUTHER KING JR WY,Oakland,CA,
6700 PINEHAVEN RD,Oakland,CA,
5700 BROOKDALE AV,Oakland,CA,
100TH AV & E ST,Oakland,CA,
4000 ALTAMONT AV,Oakland,CA,
4000 WATERHOUSE RD,Oakland,CA,
22ND AV & E 28TH ST,Oakland,CA,
2500 CORDOVA ST,Oakland,CA,
400 PERSHING DR,Oakland,CA,
E 12TH ST & 36TH AV,Oakland,CA,
4900 MOUNTAIN BLVD,Oakland,CA,
1600 E 15TH ST,Oakland,CA,
3200 FARNAM ST,Oakland,CA,
AUSEON AV & BANCROFT AV,Oakland,CA,
9700 C ST,Oakland,CA,
2100 105TH AV,Oakland,CA,
6800 OAKWOOD DR,Oakland,CA,
2600 LOGAN ST,Oakland,CA,
1000 SILER PL,Oakland,CA,
700 TRESTLE GLEN RD,Oakland,CA,
3800 ALLENDALE AV,Oakland,CA,
TELEGRAPH AV & THOMAS L. BERKLEY WY,Oakland,CA,
1600 23RD AV,Oakland,CA,
6100 CAMDEN ST,Oakland,CA,
3100 COURTLAND AV,Oakland,CA,
BROADWAY & KEITH AV,Oakland,CA,
1000 SUNNYHILLS RD,Oakland,CA,
SHEPHERD CANYON RD & SNAKE RD,Oakland,CA,
2800 ABBEY ST,Oakland,CA,
WB I580 & PARK BLVD,Oakland,CA,
3600 VIRDEN AV,Oakland,CA,
16TH ST & MYRTLE ST,Oakland,CA,
8600 HOLLY ST,Oakland,CA,
2100 BAXTER ST,Oakland,CA,
2300 8TH AV,Oakland,CA,
1500 CASTRO ST,Oakland,CA,
900 E 21ST ST,Oakland,CA,
0 RANDWICK AV,Oakland,CA,
1700 BRUSH ST,Oakland,CA,
39TH ST & WEST ST,Oakland,CA,
2400 SIESTA LN,Oakland,CA,
4100 AGUA VISTA ST,Oakland,CA,
4800 DAVENPORT AV,Oakland,CA,
1700 WOOD ST,Oakland,CA,
3800 SAN LEANDRO ST,Oakland,CA,
700 MADISON ST,Oakland,CA,
4800 FAIR AV,Oakland,CA,
1200 4TH AV,Oakland,CA,
9200 D ST,Oakland,CA,
7800 SUNKIST DR,Oakland,CA,
3400 COOLIDGE AV,Oakland,CA,
5800 SNAKE RD,Oakland,CA,
9900 CHERRY ST,Oakland,CA,
3500 E 12TH ST,Oakland,CA,
43RD ST & WEST ST,Oakland,CA,
5200 CORONADO AV,Oakland,CA,
1100 64TH ST,Oakland,CA,
